ward,category,year,cost,total_spent,perc_spending
19,Sidewalk Repair,2021,0.0,1499999.99,0.0
19,Street Redesign,2021,0.0,1499999.99,0.0
19,Lighting,2021,0.0,1499999.99,0.0
19,Beautification,2021,0.0,1499999.99,0.0
19,Misc. CDOT,2021,0.0,1499999.99,0.0
19,Alleys,2021,0.0,1499999.99,0.0
19,Pedestrian Infrastructure,2021,0.0,1499999.99,0.0
19,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
19,Police Cameras,2021,0.0,1499999.99,0.0
19,Viaducts,2022,0.0,1471421.57,0.0
19,Sidewalk Repair,2022,0.0,1471421.57,0.0
19,Beautification,2022,0.0,1471421.57,0.0
19,Parks,2022,0.0,1471421.57,0.0
19,Police Cameras,2022,0.0,1471421.57,0.0
19,Pedestrian Infrastructure,2022,0.0,1471421.57,0.0
19,Bicycle Infrastructure,2022,0.0,1471421.57,0.0
19,Misc.,2022,0.0,1471421.57,0.0
19,Viaducts,2023,0.0,1494274.29,0.0
19,Sidewalk Repair,2023,0.0,1494274.29,0.0
19,Street Redesign,2023,0.0,1494274.29,0.0
19,Beautification,2023,0.0,1494274.29,0.0
19,Parks,2023,0.0,1494274.29,0.0
19,Alleys,2023,0.0,1494274.29,0.0
19,Pedestrian Infrastructure,2023,0.0,1494274.29,0.0
19,Bicycle Infrastructure,2023,0.0,1494274.29,0.0
19,Misc.,2023,0.0,1494274.29,0.0
19,Police Cameras,2023,0.0,1494274.29,0.0
20,Viaducts,2012,0.0,1319588.0,0.0
20,Beautification,2012,0.0,1319588.0,0.0
20,Misc. CDOT,2012,0.0,1319588.0,0.0
20,Parks,2012,0.0,1319588.0,0.0
20,Police Cameras,2012,0.0,1319588.0,0.0
20,Pedestrian Infrastructure,2012,0.0,1319588.0,0.0
20,Bicycle Infrastructure,2012,0.0,1319588.0,0.0
20,Viaducts,2013,0.0,1318724.0,0.0
20,Beautification,2013,0.0,1318724.0,0.0
20,Misc. CDOT,2013,0.0,1318724.0,0.0
20,Parks,2013,0.0,1318724.0,0.0
20,Police Cameras,2013,0.0,1318724.0,0.0
20,Pedestrian Infrastructure,2013,0.0,1318724.0,0.0
20,Bicycle Infrastructure,2013,0.0,1318724.0,0.0
20,Viaducts,2014,0.0,1318810.0,0.0
20,Beautification,2014,0.0,1318810.0,0.0
20,Misc. CDOT,2014,0.0,1318810.0,0.0
20,Parks,2014,0.0,1318810.0,0.0
20,Alleys,2014,0.0,1318810.0,0.0
20,Police Cameras,2014,0.0,1318810.0,0.0
20,Bicycle Infrastructure,2014,0.0,1318810.0,0.0
20,Viaducts,2015,0.0,1306468.0,0.0
20,Beautification,2015,0.0,1306468.0,0.0
20,Misc. CDOT,2015,0.0,1306468.0,0.0
20,Parks,2015,0.0,1306468.0,0.0
20,Police Cameras,2015,0.0,1306468.0,0.0
20,Pedestrian Infrastructure,2015,0.0,1306468.0,0.0
20,Bicycle Infrastructure,2015,0.0,1306468.0,0.0
20,Viaducts,2016,0.0,1319999.0,0.0
20,Street Redesign,2016,0.0,1319999.0,0.0
20,Lighting,2016,0.0,1319999.0,0.0
20,Beautification,2016,0.0,1319999.0,0.0
20,Misc. CDOT,2016,0.0,1319999.0,0.0
20,Parks,2016,0.0,1319999.0,0.0
20,Police Cameras,2016,0.0,1319999.0,0.0
20,Bicycle Infrastructure,2016,0.0,1319999.0,0.0
20,Street Redesign,2017,0.0,1319999.99,0.0
20,Lighting,2017,0.0,1319999.99,0.0
20,Misc. CDOT,2017,0.0,1319999.99,0.0
20,Parks,2017,0.0,1319999.99,0.0
20,Police Cameras,2017,0.0,1319999.99,0.0
20,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
20,Viaducts,2018,0.0,1319999.99,0.0
20,Beautification,2018,0.0,1319999.99,0.0
20,Misc. CDOT,2018,0.0,1319999.99,0.0
20,Parks,2018,0.0,1319999.99,0.0
20,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
20,Viaducts,2019,0.0,1319999.99,0.0
20,Street Redesign,2019,0.0,1319999.99,0.0
20,Beautification,2019,0.0,1319999.99,0.0
20,Misc. CDOT,2019,0.0,1319999.99,0.0
20,Parks,2019,0.0,1319999.99,0.0
20,Police Cameras,2019,0.0,1319999.99,0.0
20,Pedestrian Infrastructure,2019,0.0,1319999.99,0.0
20,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
20,Street Resurfacing,2019,0.0,1319999.99,0.0
20,Viaducts,2020,0.0,1319999.99,0.0
20,Sidewalk Repair,2020,0.0,1319999.99,0.0
20,Street Redesign,2020,0.0,1319999.99,0.0
20,Beautification,2020,0.0,1319999.99,0.0
20,Misc. CDOT,2020,0.0,1319999.99,0.0
20,Parks,2020,0.0,1319999.99,0.0
20,Police Cameras,2020,0.0,1319999.99,0.0
20,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
20,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
20,Misc.,2020,0.0,1319999.99,0.0
20,Viaducts,2021,0.0,1499999.99,0.0
20,Street Redesign,2021,0.0,1499999.99,0.0
20,Beautification,2021,0.0,1499999.99,0.0
20,Parks,2021,0.0,1499999.99,0.0
20,Police Cameras,2021,0.0,1499999.99,0.0
20,Misc.,2021,0.0,1499999.99,0.0
20,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
20,Viaducts,2022,0.0,1384028.6500000001,0.0
20,Street Redesign,2022,0.0,1384028.6500000001,0.0
20,Beautification,2022,0.0,1384028.6500000001,0.0
20,Parks,2022,0.0,1384028.6500000001,0.0
20,Police Cameras,2022,0.0,1384028.6500000001,0.0
20,Bicycle Infrastructure,2022,0.0,1384028.6500000001,0.0
20,Viaducts,2023,0.0,1370949.48,0.0
20,Street Redesign,2023,0.0,1370949.48,0.0
20,Beautification,2023,0.0,1370949.48,0.0
20,Misc. CDOT,2023,0.0,1370949.48,0.0
20,Parks,2023,0.0,1370949.48,0.0
20,Police Cameras,2023,0.0,1370949.48,0.0
20,Bicycle Infrastructure,2023,0.0,1370949.48,0.0
21,Viaducts,2012,0.0,1320001.0,0.0
21,Lighting,2012,0.0,1320001.0,0.0
21,Beautification,2012,0.0,1320001.0,0.0
21,Misc. CDOT,2012,0.0,1320001.0,0.0
21,Parks,2012,0.0,1320001.0,0.0
21,Police Cameras,2012,0.0,1320001.0,0.0
21,Pedestrian Infrastructure,2012,0.0,1320001.0,0.0
21,Bicycle Infrastructure,2012,0.0,1320001.0,0.0
21,Misc.,2012,0.0,1320001.0,0.0
21,Viaducts,2013,0.0,1319383.0,0.0
21,Lighting,2013,0.0,1319383.0,0.0
21,Beautification,2013,0.0,1319383.0,0.0
21,Misc. CDOT,2013,0.0,1319383.0,0.0
21,Parks,2013,0.0,1319383.0,0.0
21,Police Cameras,2013,0.0,1319383.0,0.0
21,Pedestrian Infrastructure,2013,0.0,1319383.0,0.0
21,Bicycle Infrastructure,2013,0.0,1319383.0,0.0
21,Viaducts,2014,0.0,1320000.0,0.0
21,Beautification,2014,0.0,1320000.0,0.0
21,Misc. CDOT,2014,0.0,1320000.0,0.0
21,Parks,2014,0.0,1320000.0,0.0
21,Police Cameras,2014,0.0,1320000.0,0.0
21,Pedestrian Infrastructure,2014,0.0,1320000.0,0.0
21,Bicycle Infrastructure,2014,0.0,1320000.0,0.0
21,Viaducts,2015,0.0,1319815.0,0.0
21,Beautification,2015,0.0,1319815.0,0.0
21,Misc. CDOT,2015,0.0,1319815.0,0.0
21,Parks,2015,0.0,1319815.0,0.0
21,Police Cameras,2015,0.0,1319815.0,0.0
21,Misc.,2015,0.0,1319815.0,0.0
21,Bicycle Infrastructure,2015,0.0,1319815.0,0.0
21,Viaducts,2016,0.0,1115890.0,0.0
21,Beautification,2016,0.0,1115890.0,0.0
21,Misc. CDOT,2016,0.0,1115890.0,0.0
21,Parks,2016,0.0,1115890.0,0.0
21,Alleys,2016,0.0,1115890.0,0.0
21,Pedestrian Infrastructure,2016,0.0,1115890.0,0.0
21,Bicycle Infrastructure,2016,0.0,1115890.0,0.0
21,Police Cameras,2016,0.0,1115890.0,0.0
21,Beautification,2017,0.0,1319999.99,0.0
21,Misc. CDOT,2017,0.0,1319999.99,0.0
21,Parks,2017,0.0,1319999.99,0.0
21,Alleys,2017,0.0,1319999.99,0.0
21,Pedestrian Infrastructure,2017,0.0,1319999.99,0.0
21,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
21,Police Cameras,2017,0.0,1319999.99,0.0
21,Viaducts,2018,0.0,1319999.99,0.0
21,Street Redesign,2018,0.0,1319999.99,0.0
21,Lighting,2018,0.0,1319999.99,0.0
21,Beautification,2018,0.0,1319999.99,0.0
21,Misc. CDOT,2018,0.0,1319999.99,0.0
21,Parks,2018,0.0,1319999.99,0.0
21,Police Cameras,2018,0.0,1319999.99,0.0
21,Pedestrian Infrastructure,2018,0.0,1319999.99,0.0
21,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
21,Misc.,2018,0.0,1319999.99,0.0
21,Viaducts,2019,0.0,1319999.9900000002,0.0
21,Street Redesign,2019,0.0,1319999.9900000002,0.0
21,Lighting,2019,0.0,1319999.9900000002,0.0
21,Beautification,2019,0.0,1319999.9900000002,0.0
21,Parks,2019,0.0,1319999.9900000002,0.0
21,Police Cameras,2019,0.0,1319999.9900000002,0.0
21,Pedestrian Infrastructure,2019,0.0,1319999.9900000002,0.0
21,Bicycle Infrastructure,2019,0.0,1319999.9900000002,0.0
21,Viaducts,2020,0.0,1319999.99,0.0
21,Street Redesign,2020,0.0,1319999.99,0.0
21,Lighting,2020,0.0,1319999.99,0.0
21,Beautification,2020,0.0,1319999.99,0.0
21,Parks,2020,0.0,1319999.99,0.0
21,Police Cameras,2020,0.0,1319999.99,0.0
21,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
21,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
21,Viaducts,2021,0.0,1499999.9900000002,0.0
21,Street Redesign,2021,0.0,1499999.9900000002,0.0
21,Beautification,2021,0.0,1499999.9900000002,0.0
21,Parks,2021,0.0,1499999.9900000002,0.0
21,Police Cameras,2021,0.0,1499999.9900000002,0.0
21,Pedestrian Infrastructure,2021,0.0,1499999.9900000002,0.0
21,Bicycle Infrastructure,2021,0.0,1499999.9900000002,0.0
21,Viaducts,2022,0.0,1499999.99,0.0
21,Street Redesign,2022,0.0,1499999.99,0.0
21,Beautification,2022,0.0,1499999.99,0.0
21,Parks,2022,0.0,1499999.99,0.0
21,Police Cameras,2022,0.0,1499999.99,0.0
21,Pedestrian Infrastructure,2022,0.0,1499999.99,0.0
21,Bicycle Infrastructure,2022,0.0,1499999.99,0.0
21,Viaducts,2023,0.0,1487774.08,0.0
21,Street Redesign,2023,0.0,1487774.08,0.0
21,Lighting,2023,0.0,1487774.08,0.0
21,Beautification,2023,0.0,1487774.08,0.0
21,Parks,2023,0.0,1487774.08,0.0
21,Police Cameras,2023,0.0,1487774.08,0.0
21,Pedestrian Infrastructure,2023,0.0,1487774.08,0.0
21,Bicycle Infrastructure,2023,0.0,1487774.08,0.0
22,Viaducts,2012,0.0,1319592.0,0.0
22,Beautification,2012,0.0,1319592.0,0.0
22,Misc. CDOT,2012,0.0,1319592.0,0.0
22,Parks,2012,0.0,1319592.0,0.0
22,Alleys,2012,0.0,1319592.0,0.0
22,Pedestrian Infrastructure,2012,0.0,1319592.0,0.0
22,Bicycle Infrastructure,2012,0.0,1319592.0,0.0
22,Police Cameras,2012,0.0,1319592.0,0.0
22,Viaducts,2013,0.0,1320000.0,0.0
22,Beautification,2013,0.0,1320000.0,0.0
22,Misc. CDOT,2013,0.0,1320000.0,0.0
22,Parks,2013,0.0,1320000.0,0.0
22,Police Cameras,2013,0.0,1320000.0,0.0
22,Pedestrian Infrastructure,2013,0.0,1320000.0,0.0
22,Bicycle Infrastructure,2013,0.0,1320000.0,0.0
22,Viaducts,2014,0.0,1319457.0,0.0
22,Beautification,2014,0.0,1319457.0,0.0
22,Misc. CDOT,2014,0.0,1319457.0,0.0
22,Police Cameras,2014,0.0,1319457.0,0.0
22,Pedestrian Infrastructure,2014,0.0,1319457.0,0.0
22,Bicycle Infrastructure,2014,0.0,1319457.0,0.0
22,Viaducts,2015,0.0,1250104.0,0.0
22,Street Redesign,2015,0.0,1250104.0,0.0
22,Beautification,2015,0.0,1250104.0,0.0
22,Misc. CDOT,2015,0.0,1250104.0,0.0
22,Police Cameras,2015,0.0,1250104.0,0.0
22,Pedestrian Infrastructure,2015,0.0,1250104.0,0.0
22,Bicycle Infrastructure,2015,0.0,1250104.0,0.0
22,Beautification,2016,0.0,1213234.0,0.0
22,Misc. CDOT,2016,0.0,1213234.0,0.0
22,Police Cameras,2016,0.0,1213234.0,0.0
22,Pedestrian Infrastructure,2016,0.0,1213234.0,0.0
22,Bicycle Infrastructure,2016,0.0,1213234.0,0.0
22,Viaducts,2017,0.0,1319999.99,0.0
22,Street Redesign,2017,0.0,1319999.99,0.0
22,Beautification,2017,0.0,1319999.99,0.0
22,Police Cameras,2017,0.0,1319999.99,0.0
22,Pedestrian Infrastructure,2017,0.0,1319999.99,0.0
22,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
22,Viaducts,2018,0.0,1319999.99,0.0
22,Street Redesign,2018,0.0,1319999.99,0.0
22,Lighting,2018,0.0,1319999.99,0.0
22,Beautification,2018,0.0,1319999.99,0.0
22,Misc. CDOT,2018,0.0,1319999.99,0.0
22,Parks,2018,0.0,1319999.99,0.0
22,Police Cameras,2018,0.0,1319999.99,0.0
22,Pedestrian Infrastructure,2018,0.0,1319999.99,0.0
22,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
22,Viaducts,2019,0.0,1319999.9900000002,0.0
22,Street Redesign,2019,0.0,1319999.9900000002,0.0
22,Lighting,2019,0.0,1319999.9900000002,0.0
22,Beautification,2019,0.0,1319999.9900000002,0.0
22,Pedestrian Infrastructure,2019,0.0,1319999.9900000002,0.0
22,Bicycle Infrastructure,2019,0.0,1319999.9900000002,0.0
22,Beautification,2020,0.0,1319999.99,0.0
22,Viaducts,2020,0.0,1319999.99,0.0
22,Parks,2020,0.0,1319999.99,0.0
22,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
22,Viaducts,2021,0.0,1499999.9900000002,0.0
22,Street Redesign,2021,0.0,1499999.9900000002,0.0
22,Lighting,2021,0.0,1499999.9900000002,0.0
22,Beautification,2021,0.0,1499999.9900000002,0.0
22,Misc. CDOT,2021,0.0,1499999.9900000002,0.0
22,Parks,2021,0.0,1499999.9900000002,0.0
22,Police Cameras,2021,0.0,1499999.9900000002,0.0
22,Bicycle Infrastructure,2021,0.0,1499999.9900000002,0.0
22,Viaducts,2022,0.0,1459027.9500000002,0.0
22,Lighting,2022,0.0,1459027.9500000002,0.0
22,Beautification,2022,0.0,1459027.9500000002,0.0
22,Police Cameras,2022,0.0,1459027.9500000002,0.0
22,Bicycle Infrastructure,2022,0.0,1459027.9500000002,0.0
22,Beautification,2023,0.0,1018653.6399999999,0.0
22,Viaducts,2023,0.0,1018653.6399999999,0.0
22,Police Cameras,2023,0.0,1018653.6399999999,0.0
22,Bicycle Infrastructure,2023,0.0,1018653.6399999999,0.0
23,Viaducts,2012,0.0,1320001.0,0.0
23,Beautification,2012,0.0,1320001.0,0.0
23,Misc. CDOT,2012,0.0,1320001.0,0.0
23,Police Cameras,2012,0.0,1320001.0,0.0
23,Bicycle Infrastructure,2012,0.0,1320001.0,0.0
23,Viaducts,2013,0.0,1320000.0,0.0
23,Lighting,2013,0.0,1320000.0,0.0
23,Beautification,2013,0.0,1320000.0,0.0
23,Misc. CDOT,2013,0.0,1320000.0,0.0
23,Police Cameras,2013,0.0,1320000.0,0.0
23,Misc.,2013,0.0,1320000.0,0.0
23,Bicycle Infrastructure,2013,0.0,1320000.0,0.0
23,Viaducts,2014,0.0,1319657.0,0.0
23,Beautification,2014,0.0,1319657.0,0.0
23,Misc. CDOT,2014,0.0,1319657.0,0.0
23,Parks,2014,0.0,1319657.0,0.0
23,Police Cameras,2014,0.0,1319657.0,0.0
23,Bicycle Infrastructure,2014,0.0,1319657.0,0.0
23,Viaducts,2015,0.0,1320003.0,0.0
23,Lighting,2015,0.0,1320003.0,0.0
23,Beautification,2015,0.0,1320003.0,0.0
23,Misc. CDOT,2015,0.0,1320003.0,0.0
23,Police Cameras,2015,0.0,1320003.0,0.0
23,Pedestrian Infrastructure,2015,0.0,1320003.0,0.0
23,Bicycle Infrastructure,2015,0.0,1320003.0,0.0
23,Viaducts,2016,0.0,1318657.0,0.0
23,Beautification,2016,0.0,1318657.0,0.0
23,Misc. CDOT,2016,0.0,1318657.0,0.0
23,Police Cameras,2016,0.0,1318657.0,0.0
23,Pedestrian Infrastructure,2016,0.0,1318657.0,0.0
23,Bicycle Infrastructure,2016,0.0,1318657.0,0.0
23,Viaducts,2017,0.0,1319999.99,0.0
23,Beautification,2017,0.0,1319999.99,0.0
23,Misc. CDOT,2017,0.0,1319999.99,0.0
23,Parks,2017,0.0,1319999.99,0.0
23,Police Cameras,2017,0.0,1319999.99,0.0
23,Pedestrian Infrastructure,2017,0.0,1319999.99,0.0
23,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
23,Viaducts,2018,0.0,1319999.99,0.0
23,Beautification,2018,0.0,1319999.99,0.0
23,Misc. CDOT,2018,0.0,1319999.99,0.0
23,Pedestrian Infrastructure,2018,0.0,1319999.99,0.0
23,Bicycle Infrastructure,2018,0.0,1319999.99,0.0
23,Viaducts,2019,0.0,1319999.9900000002,0.0
23,Street Redesign,2019,0.0,1319999.9900000002,0.0
23,Lighting,2019,0.0,1319999.9900000002,0.0
23,Beautification,2019,0.0,1319999.9900000002,0.0
23,Parks,2019,0.0,1319999.9900000002,0.0
23,Police Cameras,2019,0.0,1319999.9900000002,0.0
23,Pedestrian Infrastructure,2019,0.0,1319999.9900000002,0.0
23,Bicycle Infrastructure,2019,0.0,1319999.9900000002,0.0
23,Viaducts,2020,0.0,1319999.99,0.0
23,Street Redesign,2020,0.0,1319999.99,0.0
23,Lighting,2020,0.0,1319999.99,0.0
23,Beautification,2020,0.0,1319999.99,0.0
23,Misc. CDOT,2020,0.0,1319999.99,0.0
23,Parks,2020,0.0,1319999.99,0.0
23,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
23,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
23,Misc. CDOT,2021,0.0,1499999.99,0.0
23,Street Redesign,2021,0.0,1499999.99,0.0
23,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
23,Police Cameras,2022,0.0,1464849.14,0.0
23,Bicycle Infrastructure,2022,0.0,1464849.14,0.0
23,Viaducts,2023,0.0,1398813.53,0.0
23,Lighting,2023,0.0,1398813.53,0.0
23,Parks,2023,0.0,1398813.53,0.0
23,Police Cameras,2023,0.0,1398813.53,0.0
23,Pedestrian Infrastructure,2023,0.0,1398813.53,0.0
23,Bicycle Infrastructure,2023,0.0,1398813.53,0.0
24,Viaducts,2012,0.0,1320001.0,0.0
24,Beautification,2012,0.0,1320001.0,0.0
24,Misc. CDOT,2012,0.0,1320001.0,0.0
24,Parks,2012,0.0,1320001.0,0.0
24,Police Cameras,2012,0.0,1320001.0,0.0
24,Pedestrian Infrastructure,2012,0.0,1320001.0,0.0
24,Bicycle Infrastructure,2012,0.0,1320001.0,0.0
24,Viaducts,2013,0.0,1319998.0,0.0
24,Beautification,2013,0.0,1319998.0,0.0
24,Misc. CDOT,2013,0.0,1319998.0,0.0
24,Parks,2013,0.0,1319998.0,0.0
24,Police Cameras,2013,0.0,1319998.0,0.0
24,Pedestrian Infrastructure,2013,0.0,1319998.0,0.0
24,Bicycle Infrastructure,2013,0.0,1319998.0,0.0
24,Viaducts,2014,0.0,1319990.0,0.0
24,Lighting,2014,0.0,1319990.0,0.0
24,Beautification,2014,0.0,1319990.0,0.0
24,Misc. CDOT,2014,0.0,1319990.0,0.0
24,Parks,2014,0.0,1319990.0,0.0
24,Police Cameras,2014,0.0,1319990.0,0.0
24,Pedestrian Infrastructure,2014,0.0,1319990.0,0.0
24,Bicycle Infrastructure,2014,0.0,1319990.0,0.0
24,Viaducts,2015,0.0,1036791.0,0.0
24,Lighting,2015,0.0,1036791.0,0.0
24,Beautification,2015,0.0,1036791.0,0.0
24,Misc. CDOT,2015,0.0,1036791.0,0.0
24,Police Cameras,2015,0.0,1036791.0,0.0
24,Misc.,2015,0.0,1036791.0,0.0
24,Bicycle Infrastructure,2015,0.0,1036791.0,0.0
24,Viaducts,2016,0.0,1320000.0,0.0
24,Lighting,2016,0.0,1320000.0,0.0
24,Beautification,2016,0.0,1320000.0,0.0
24,Misc. CDOT,2016,0.0,1320000.0,0.0
24,Police Cameras,2016,0.0,1320000.0,0.0
24,Pedestrian Infrastructure,2016,0.0,1320000.0,0.0
24,Bicycle Infrastructure,2016,0.0,1320000.0,0.0
24,Viaducts,2017,0.0,1319999.99,0.0
24,Lighting,2017,0.0,1319999.99,0.0
24,Beautification,2017,0.0,1319999.99,0.0
24,Police Cameras,2017,0.0,1319999.99,0.0
24,Bicycle Infrastructure,2017,0.0,1319999.99,0.0
24,Beautification,2018,0.0,1319999.9900000002,0.0
24,Misc. CDOT,2018,0.0,1319999.9900000002,0.0
24,Viaducts,2018,0.0,1319999.9900000002,0.0
24,Bicycle Infrastructure,2018,0.0,1319999.9900000002,0.0
24,Street Redesign,2019,0.0,1319999.9900000002,0.0
24,Lighting,2019,0.0,1319999.9900000002,0.0
24,Beautification,2019,0.0,1319999.9900000002,0.0
24,Police Cameras,2019,0.0,1319999.9900000002,0.0
24,Pedestrian Infrastructure,2019,0.0,1319999.9900000002,0.0
24,Bicycle Infrastructure,2019,0.0,1319999.9900000002,0.0
24,Viaducts,2020,0.0,1319999.99,0.0
24,Street Redesign,2020,0.0,1319999.99,0.0
24,Beautification,2020,0.0,1319999.99,0.0
24,Parks,2020,0.0,1319999.99,0.0
24,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
24,Viaducts,2021,0.0,1499999.99,0.0
24,Street Redesign,2021,0.0,1499999.99,0.0
24,Beautification,2021,0.0,1499999.99,0.0
24,Parks,2021,0.0,1499999.99,0.0
24,Pedestrian Infrastructure,2021,0.0,1499999.99,0.0
24,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
24,Viaducts,2022,0.0,1465531.6,0.0
24,Beautification,2022,0.0,1465531.6,0.0
24,Parks,2022,0.0,1465531.6,0.0
24,Police Cameras,2022,0.0,1465531.6,0.0
24,Pedestrian Infrastructure,2022,0.0,1465531.6,0.0
24,Bicycle Infrastructure,2022,0.0,1465531.6,0.0
24,Viaducts,2023,0.0,1353080.65,0.0
24,Street Redesign,2023,0.0,1353080.65,0.0
24,Beautification,2023,0.0,1353080.65,0.0
24,Parks,2023,0.0,1353080.65,0.0
24,Police Cameras,2023,0.0,1353080.65,0.0
24,Bicycle Infrastructure,2023,0.0,1353080.65,0.0
25,Viaducts,2012,0.0,1320000.0,0.0
25,Beautification,2012,0.0,1320000.0,0.0
25,Misc. CDOT,2012,0.0,1320000.0,0.0
25,Police Cameras,2012,0.0,1320000.0,0.0
25,Pedestrian Infrastructure,2012,0.0,1320000.0,0.0
25,Bicycle Infrastructure,2012,0.0,1320000.0,0.0
25,Viaducts,2013,0.0,1319999.0,0.0
25,Beautification,2013,0.0,1319999.0,0.0
25,Misc. CDOT,2013,0.0,1319999.0,0.0
25,Police Cameras,2013,0.0,1319999.0,0.0
25,Pedestrian Infrastructure,2013,0.0,1319999.0,0.0
25,Bicycle Infrastructure,2013,0.0,1319999.0,0.0
25,Viaducts,2014,0.0,1319640.0,0.0
25,Beautification,2014,0.0,1319640.0,0.0
25,Misc. CDOT,2014,0.0,1319640.0,0.0
25,Police Cameras,2014,0.0,1319640.0,0.0
25,Pedestrian Infrastructure,2014,0.0,1319640.0,0.0
25,Bicycle Infrastructure,2014,0.0,1319640.0,0.0
25,Viaducts,2015,0.0,1316455.0,0.0
25,Beautification,2015,0.0,1316455.0,0.0
25,Misc. CDOT,2015,0.0,1316455.0,0.0
25,Police Cameras,2015,0.0,1316455.0,0.0
25,Pedestrian Infrastructure,2015,0.0,1316455.0,0.0
25,Bicycle Infrastructure,2015,0.0,1316455.0,0.0
25,Viaducts,2016,0.0,1319999.0,0.0
25,Beautification,2016,0.0,1319999.0,0.0
25,Misc. CDOT,2016,0.0,1319999.0,0.0
25,Police Cameras,2016,0.0,1319999.0,0.0
25,Pedestrian Infrastructure,2016,0.0,1319999.0,0.0
25,Bicycle Infrastructure,2016,0.0,1319999.0,0.0
25,Beautification,2017,0.0,1319468.58,0.0
25,Misc. CDOT,2017,0.0,1319468.58,0.0
25,Parks,2017,0.0,1319468.58,0.0
25,Pedestrian Infrastructure,2017,0.0,1319468.58,0.0
25,Bicycle Infrastructure,2017,0.0,1319468.58,0.0
25,Beautification,2018,0.0,1319999.99,0.0
25,Misc. CDOT,2018,0.0,1319999.99,0.0
25,Parks,2018,0.0,1319999.99,0.0
25,Street Redesign,2019,0.0,1319999.99,0.0
25,Lighting,2019,0.0,1319999.99,0.0
25,Beautification,2019,0.0,1319999.99,0.0
25,Parks,2019,0.0,1319999.99,0.0
25,Police Cameras,2019,0.0,1319999.99,0.0
25,Pedestrian Infrastructure,2019,0.0,1319999.99,0.0
25,Bicycle Infrastructure,2019,0.0,1319999.99,0.0
25,Viaducts,2020,0.0,1319999.99,0.0
25,Street Redesign,2020,0.0,1319999.99,0.0
25,Beautification,2020,0.0,1319999.99,0.0
25,Parks,2020,0.0,1319999.99,0.0
25,Police Cameras,2020,0.0,1319999.99,0.0
25,Pedestrian Infrastructure,2020,0.0,1319999.99,0.0
25,Bicycle Infrastructure,2020,0.0,1319999.99,0.0
25,Viaducts,2021,0.0,1499999.99,0.0
25,Street Redesign,2021,0.0,1499999.99,0.0
25,Beautification,2021,0.0,1499999.99,0.0
25,Parks,2021,0.0,1499999.99,0.0
25,Police Cameras,2021,0.0,1499999.99,0.0
25,Pedestrian Infrastructure,2021,0.0,1499999.99,0.0
25,Bicycle Infrastructure,2021,0.0,1499999.99,0.0
25,Viaducts,2022,0.0,1487188.87,0.0
25,Beautification,2022,0.0,1487188.87,0.0
25,Parks,2022,0.0,1487188.87,0.0
25,Police Cameras,2022,0.0,1487188.87,0.0
25,Bicycle Infrastructure,2022,0.0,1487188.87,0.0
25,Viaducts,2023,0.0,1499999.99,0.0
25,Beautification,2023,0.0,1499999.99,0.0
25,Parks,2023,0.0,1499999.99,0.0
25,Police Cameras,2023,0.0,1499999.99,0.0
25,Bicycle Infrastructure,2023,0.0,1499999.99,0.0
26,Viaducts,2012,0.0,1319902.0,0.0
26,Sidewalk Repair,2012,0.0,1319902.0,0.0
26,Beautification,2012,0.0,1319902.0,0.0
26,Misc. CDOT,2012,0.0,1319902.0,0.0
26,Police Cameras,2012,0.0,1319902.0,0.0
26,Bicycle Infrastructure,2012,0.0,1319902.0,0.0
26,Viaducts,2013,0.0,1319847.0,0.0
26,Lighting,2013,0.0,1319847.0,0.0
26,Beautification,2013,0.0,1319847.0,0.0
26,Misc. CDOT,2013,0.0,1319847.0,0.0
26,Police Cameras,2013,0.0,1319847.0,0.0
26,Bicycle Infrastructure,2013,0.0,1319847.0,0.0
26,Viaducts,2014,0.0,1319946.0,0.0
26,Beautification,2014,0.0,1319946.0,0.0
26,Misc. CDOT,2014,0.0,1319946.0,0.0
26,Parks,2014,0.0,1319946.0,0.0
26,Police Cameras,2014,0.0,1319946.0,0.0
26,Bicycle Infrastructure,2014,0.0,1319946.0,0.0
26,Viaducts,2015,0.0,1319735.0,0.0
26,Beautification,2015,0.0,1319735.0,0.0
26,Misc. CDOT,2015,0.0,1319735.0,0.0
26,Parks,2015,0.0,1319735.0,0.0
